31/01/2011;00:00;188.089104;194.089057;184.8069;186.312115;1232214
07/02/2011;00:00;186.18668;187.190157;177.908;178.409738;1081534
14/02/2011;00:00;178.74423;183.93115;175.29478;181.605723;873773
21/02/2011;00:00;182.070809;209.106423;181.524839;198.631892;1446999
28/02/2011;00:00;199.177861;212.665337;194.870767;212.139588;1231306
07/03/2011;00:00;211.61384;216.264693;200.209138;203.383851;1254366
14/03/2011;00:00;202.837881;209.61195;194.56745;205.335796;984462
21/03/2011;00:00;206.397636;213.750376;204.554442;211.406315;936830
28/03/2011;00:00;211.226002;217.296521;205.756525;216.996;947033
04/04/2011;00:00;216.955931;226.813011;215.373188;226.51249;879765
11/04/2011;00:00;226.953254;227.313878;210.985586;219.179784;1200838
18/04/2011;00:00;219.239888;224.138141;211.245416;223.879091;800149
25/04/2011;00:00;223.859164;227.52572;220.611074;226.668862;911508
02/05/2011;00:00;226.947839;228.820971;188.568566;195.403504;1609797
09/05/2011;00:00;195.503139;208.435718;189.804036;197.954152;1477744
16/05/2011;00:00;197.994005;201.242095;189.345717;198.239851;1024129
23/05/2011;00:00;197.783488;202.188377;191.215838;199.906565;1077036
30/05/2011;00:00;199.787514;205.144812;194.688161;199.549412;943432
06/06/2011;00:00;199.251785;203.259837;193.934171;196.275508;1163312
13/06/2011;00:00;195.977881;198.319218;182.227484;184.370403;1174515
20/06/2011;00:00;184.132301;189.142107;177.283667;180.307569;1160358
27/06/2011;00:00;180.169221;189.418803;177.105791;187.26452;1013823
04/07/2011;00:00;187.719094;196.494339;186.454194;190.644176;849870
11/07/2011;00:00;189.932669;196.079294;184.892832;192.679874;987314
18/07/2011;00:00;192.442705;198.448333;187.145936;197.658646;187993
25/07/2011;00:00;197.401997;199.395957;188.300855;190.117135;52835
01/08/2011;00:00;190.808111;195.289585;164.55102;173.099381;95037
08/08/2011;00:00;169.782696;173.158608;150.336655;169.052236;140920
15/08/2011;00:00;169.585274;176.080449;156.713377;163.64288;502566
22/08/2011;00:00;162.418865;170.927742;160.266968;168.894298;1070679
29/08/2011;00:00;168.45997;177.482144;168.025642;171.065937;856450
05/09/2011;00:00;170.690836;178.62719;164.254887;171.776656;846304
12/09/2011;00:00;171.164648;178.706159;167.808479;173.533709;867693
19/09/2011;00:00;173.237576;173.331539;152.765778;157.434442;1169397
26/09/2011;00:00;156.88287;166.988459;151.899022;155.129659;1122318
03/10/2011;00:00;154.637184;165.471636;147.644037;163.20625;1215068
10/10/2011;00:00;163.00926;172.208695;163.00926;171.932909;916425
17/10/2011;00:00;172.326889;176.251385;165.502192;172.006731;958217
24/10/2011;00:00;171.063475;185.939414;170.965219;183.718831;1161986
31/10/2011;00:00;183.797436;186.5486;175.229524;185.54639;889078
07/11/2011;00:00;185.507088;195.332675;183.207901;194.978954;932256
14/11/2011;00:00;195.136163;203.134192;190.026858;192.149185;1011630
21/11/2011;00:00;191.677557;193.957093;186.666507;191.245231;704832
28/11/2011;00:00;191.598952;199.950701;190.871859;198.712677;991736
05/12/2011;00:00;198.92884;201.306632;191.323836;196.197327;880488
12/12/2011;00:00;195.686396;198.968143;181.812667;184.288715;922555
19/12/2011;00:00;184.249413;196.475926;181.852456;195.750634;593976
26/12/2011;00:00;195.868249;199.494712;192.692642;194.182433;385352
02/01/2012;00:00;195.436993;203.336804;195.338981;199.769147;760680
09/01/2012;00:00;199.78875;202.709523;191.516492;194.123625;1057672
16/01/2012;00:00;193.966805;200.063185;191.784236;192.508172;719806
23/01/2012;00:00;192.410342;198.37792;190.571155;195.18869;879780
30/01/2012;00:00;195.65827;198.182261;186.736253;191.275524;983959
06/02/2012;00:00;191.236393;196.010455;187.518886;193.799516;904627
13/02/2012;00:00;194.347359;203.866674;193.877779;203.652078;693580
20/02/2012;00:00;204.354394;214.498955;204.081271;213.855166;751225
27/02/2012;00:00;213.95271;215.669482;204.549481;207.768429;1015400
05/03/2012;00:00;208.256148;211.08492;203.574043;209.563236;877084
12/03/2012;00:00;209.719306;209.836359;202.462043;209.056008;864044
19/03/2012;00:00;209.095025;211.077597;202.921885;207.291016;944976
26/03/2012;00:00;207.36869;209.194016;198.319733;199.853784;930694
02/04/2012;00:00;200.533426;204.844303;196.280805;200.494589;759552
09/04/2012;00:00;199.096467;202.417007;195.50407;199.679018;823522
16/04/2012;00:00;199.620763;204.028731;197.492118;201.185547;770416
23/04/2012;00:00;200.760126;203.04193;196.89266;202.655184;723824
30/04/2012;00:00;202.906569;205.807168;188.558273;190.646704;1043136
07/05/2012;00:00;189.602488;189.969897;184.033338;184.806831;995682
